step,stage,micro_roles,loss,scar_active,edema_active,anatomy,alignment
242,A0,complete+lge_c0,2.972303628921509,1.9363235831260681,0.8648996353149414,0.5469395220279694,0.6467227339744568
243,A0,lge_c0+lge_only,2.265474319458008,2.0932596921920776,0.0,0.5618803799152374,0.3650476783514023
244,A0,lge_only+hard_negative,2.7446417808532715,2.5762646198272705,0.0,0.5494315326213837,0.35475969314575195
245,A0,hard_negative+edema_positive,3.48227596282959,2.4550283551216125,0.8555280566215515,0.5484102368354797,0.6692858338356018
246,A0,edema_positive+scar_positive,2.8007609844207764,1.9024009704589844,0.7317629456520081,0.537193551659584,0.49838463962078094
247,A0,scar_positive+complete,3.0205578804016113,1.9973214268684387,0.8525922298431396,0.5503029525279999,0.505193755030632
248,A0,complete+lge_c0,2.9112725257873535,1.9568411111831665,0.7869294881820679,0.5339364409446716,0.6752446293830872
249,A0,lge_c0+lge_only,2.2827932834625244,2.1145875453948975,0.0,0.5456423461437225,0.45129920542240143
250,A0,lge_only+hard_negative,2.8980709314346313,2.7333508729934692,0.0,0.5348992347717285,0.4250350296497345
251,A0,hard_negative+edema_positive,3.1965593099594116,2.284560739994049,0.7523286938667297,0.5057341456413269,0.7402760684490204
252,A0,edema_positive+scar_positive,2.9618550539016724,2.0888734459877014,0.7021652460098267,0.5521170496940613,0.46715526282787323
253,A0,scar_positive+complete,2.977045178413391,1.5470678806304932,1.2682417631149292,0.5119879245758057,0.6974155604839325
254,A0,complete+lge_c0,2.6055237650871277,1.660715401172638,0.7832736372947693,0.5150818824768066,0.6351771056652069
255,A0,lge_c0+lge_only,2.1819610595703125,2.014460265636444,0.0,0.5457009375095367,0.3790573924779892
256,A0,lge_only+hard_negative,2.6982452869415283,2.5306546688079834,0.0,0.5455206781625748,0.3934393674135208
257,A0,hard_negative+edema_positive,3.398119807243347,2.4130457639694214,0.8214271664619446,0.5175661742687225,0.7937721610069275
258,A0,edema_positive+scar_positive,2.926962375640869,1.9146183729171753,0.8351815938949585,0.5662008225917816,0.6845153719186783
259,A0,scar_positive+complete,3.1273730993270874,1.5500435829162598,1.4059376120567322,0.5356167703866959,0.9826862812042236
260,A0,complete+lge_c0,3.0731769800186157,2.0222434997558594,0.8719300627708435,0.5693562030792236,0.7832467257976532
261,A0,lge_c0+lge_only,2.2479183673858643,2.078617811203003,0.0,0.550636500120163,0.41096267104148865
262,A0,lge_only+hard_negative,2.6277668476104736,2.458923578262329,0.0,0.5480175018310547,0.44380509853363037
263,A0,hard_negative+edema_positive,3.4083001613616943,2.313587009906769,0.9107017517089844,0.581427127122879,0.91768479347229
264,A0,edema_positive+scar_positive,3.578340768814087,1.8045823574066162,1.604493498802185,0.5266907215118408,1.04897803068161
265,A0,scar_positive+complete,3.3308827877044678,2.209138512611389,0.9389709830284119,0.5869715213775635,0.6189967468380928
266,A0,complete+lge_c0,3.2921016216278076,2.057189404964447,1.0650031566619873,0.5399889349937439,0.7324900925159454
267,A0,lge_c0+lge_only,2.763943910598755,2.5875399112701416,0.0,0.5743287801742554,0.4105364978313446
268,A0,lge_only+hard_negative,2.75398588180542,2.580607295036316,0.0,0.5660312175750732,0.3569268435239792
269,A0,hard_negative+edema_positive,3.348736882209778,2.2483761310577393,0.9241048097610474,0.558014988899231,0.8502019345760345
270,A0,edema_positive+scar_positive,2.4669723510742188,1.6720340847969055,0.6238892674446106,0.5412686467170715,0.8372597694396973
271,A0,scar_positive+complete,2.9886070489883423,1.987991988658905,0.8244742155075073,0.5638068616390228,0.657715767621994
272,A0,complete+lge_c0,2.4612908363342285,1.7113582491874695,0.573571503162384,0.5579003393650055,0.8614228963851929
273,A0,lge_c0+lge_only,2.247359573841095,2.079050123691559,0.0,0.5491731762886047,0.3557541072368622
274,A0,lge_only+hard_negative,2.7264119386672974,2.552822709083557,0.0,0.5654723644256592,0.3947478458285332
275,A0,hard_negative+edema_positive,3.163097381591797,2.3104231357574463,0.686139702796936,0.5304965376853943,0.7060884237289429
276,A0,edema_positive+scar_positive,3.210577964782715,1.5621374249458313,1.485856831073761,0.5094025433063507,0.9067857563495636
277,A0,scar_positive+complete,2.9354857206344604,2.014700770378113,0.7535665035247803,0.539799302816391,0.5063130930066109
278,A0,complete+lge_c0,3.0370453596115112,2.1779911518096924,0.7038348913192749,0.49256011843681335,0.7159387767314911
279,A0,lge_c0+lge_only,2.1766719818115234,2.00750595331192,0.0,0.549117386341095,0.44309452176094055
280,A0,lge_only+hard_negative,2.615062117576599,2.4531580209732056,0.0,0.5217452943325043,0.5380517169833183
281,A0,hard_negative+edema_positive,3.8964849710464478,2.568174958229065,1.1533958911895752,0.5611864328384399,0.6244688183069229
282,A0,edema_positive+scar_positive,2.806268095970154,1.8957719206809998,0.728925347328186,0.5736612379550934,0.9199566841125488
283,A0,scar_positive+complete,3.0869176387786865,2.0263777375221252,0.8883762955665588,0.5441487431526184,0.8637968599796295
284,A0,complete+lge_c0,3.2054872512817383,2.403068244457245,0.6285143494606018,0.5395063012838364,1.1742815375328064
285,A0,lge_c0+lge_only,2.8311755657196045,2.656530499458313,0.0,0.5594140589237213,0.6820687651634216
286,A0,lge_only+hard_negative,2.6708966493606567,2.50413715839386,0.0,0.5335085690021515,0.670702338218689
287,A0,hard_negative+edema_positive,2.9999032020568848,2.207172393798828,0.6318578124046326,0.5067544430494308,0.8637454807758331
288,A0,edema_positive+scar_positive,2.5635313987731934,1.8227638006210327,0.57136470079422,0.5223847180604935,1.2538104057312012
289,A0,scar_positive+complete,3.185190200805664,2.0747251510620117,0.9296913743019104,0.5634433329105377,1.1637141108512878
290,A0,complete+lge_c0,2.414554178714752,1.6160342693328857,0.6311320066452026,0.5186939835548401,1.1700565814971924
291,A0,lge_c0+lge_only,2.1663825511932373,2.0028347969055176,0.0,0.5268342792987823,0.5497470945119858
292,A0,lge_only+hard_negative,2.626940131187439,2.459359884262085,0.0,0.5396394431591034,0.5688413679599762
293,A0,hard_negative+edema_positive,2.762170433998108,2.0167229771614075,0.5818266272544861,0.5064309686422348,1.1604597866535187
294,A0,edema_positive+scar_positive,2.977948307991028,1.4261956214904785,1.3865591287612915,0.49657516181468964,1.594281554222107
295,A0,scar_positive+complete,3.095981001853943,1.5432573556900024,1.39315527677536,0.4836699664592743,1.4200516939163208
296,A0,complete+lge_c0,2.6127997636795044,1.8175268173217773,0.6188409924507141,0.5517187714576721,1.0839966237545013
297,A0,lge_c0+lge_only,2.4252713918685913,2.259472966194153,0.0,0.5321764647960663,0.6145587414503098
298,A0,lge_only+hard_negative,2.634155511856079,2.471242070198059,0.0,0.5218219459056854,0.6366941630840302
299,A0,hard_negative+edema_positive,2.9063010215759277,2.0784773230552673,0.6670967936515808,0.49619558453559875,1.1709241271018982
300,A0,edema_positive+scar_positive,2.6288204193115234,1.8176888823509216,0.6462768912315369,0.5199405252933502,0.8741893768310547
301,A0,scar_positive+complete,4.195480585098267,2.093188524246216,1.926609456539154,0.5513603091239929,1.0179442763328552
302,A0,complete+lge_c0,2.547133505344391,1.629388451576233,0.7555869817733765,0.5009148865938187,1.184283196926117
303,A0,lge_c0+lge_only,2.277566909790039,2.1106561422348022,0.0,0.5248505473136902,0.9455563426017761
304,A0,lge_only+hard_negative,2.537544369697571,2.3747121691703796,0.0,0.5145492255687714,0.8467476665973663
305,A0,hard_negative+edema_positive,3.393828272819519,2.43792462348938,0.7849915027618408,0.5346876978874207,1.0478371381759644
306,A0,edema_positive+scar_positive,3.2852314710617065,1.6858023405075073,1.4144595265388489,0.566057026386261,1.5113803148269653
307,A0,scar_positive+complete,2.3290637731552124,1.6576220393180847,0.5079752802848816,0.5137817114591599,0.9289141297340393
308,A0,complete+lge_c0,2.565652012825012,1.7716346383094788,0.6369311809539795,0.48351331055164337,1.1935404539108276
309,A0,lge_c0+lge_only,2.107466757297516,1.9304317831993103,0.0,0.5700801908969879,0.6010849177837372
310,A0,lge_only+hard_negative,2.5911757946014404,2.428465723991394,0.0,0.520543247461319,0.6547030210494995
311,A0,hard_negative+edema_positive,3.0859354734420776,2.245551347732544,0.6809269785881042,0.4985733777284622,0.9817743301391602
312,A0,edema_positive+scar_positive,2.404488444328308,1.5838818550109863,0.6532076001167297,0.5302175283432007,0.826524019241333
313,A0,scar_positive+complete,2.987365245819092,1.4645128846168518,1.361289620399475,0.49797093868255615,1.2106837034225464
314,A0,complete+lge_c0,2.2002586126327515,1.5189209580421448,0.5242945551872253,0.48621395230293274,1.1102677881717682
315,A0,lge_c0+lge_only,2.6863605976104736,2.5217405557632446,0.0,0.5269387662410736,0.6538485288619995
316,A0,lge_only+hard_negative,2.519011914730072,2.3614349365234375,0.0,0.503123939037323,0.6639742255210876
317,A0,hard_negative+edema_positive,3.394818902015686,2.3441513180732727,0.8840669393539429,0.5209449827671051,1.0309085547924042
318,A0,edema_positive+scar_positive,2.7518402338027954,1.7644752264022827,0.8318394422531128,0.48326922953128815,1.0140179991722107
319,A0,scar_positive+complete,2.3160537481307983,1.6386358141899109,0.5186853408813477,0.4984898567199707,0.9146558791399002
320,A0,complete+lge_c0,2.486034870147705,1.6752745509147644,0.6464409828186035,0.5160065144300461,0.9495423138141632
321,A0,lge_c0+lge_only,2.0446865558624268,1.8809714913368225,0.0,0.5280828922986984,0.5290140360593796
322,A0,lge_only+hard_negative,2.6406408548355103,2.4819424152374268,0.0,0.5140206515789032,0.4492199122905731
323,A0,hard_negative+edema_positive,2.715425491333008,1.9639083743095398,0.6021809577941895,0.46855394542217255,0.8670440316200256
324,A0,edema_positive+scar_positive,2.6184589862823486,1.895708978176117,0.5626861453056335,0.5092789977788925,0.7245949804782867
325,A0,scar_positive+complete,2.3188692331314087,1.54022616147995,0.6161565184593201,0.5117143243551254,0.8919957876205444
326,A0,complete+lge_c0,2.9116662740707397,1.9283561706542969,0.820560872554779,0.5106063187122345,0.9530653953552246
327,A0,lge_c0+lge_only,1.9469404220581055,1.7869893908500671,0.0,0.5158706605434418,0.5189858675003052
328,A0,lge_only+hard_negative,2.661887049674988,2.5038158893585205,0.0,0.5085657835006714,0.5501567870378494
329,A0,hard_negative+edema_positive,2.7864551544189453,2.0136032700538635,0.6173929572105408,0.48262162506580353,1.0659978687763214
330,A0,edema_positive+scar_positive,2.6510945558547974,1.2936243414878845,1.2098701000213623,0.44952133297920227,1.2651458978652954
331,A0,scar_positive+complete,2.4822133779525757,1.6833611130714417,0.6369321346282959,0.5152564346790314,0.7299244999885559
332,A0,complete+lge_c0,2.3866122364997864,1.5366891026496887,0.69072026014328,0.5016567558050156,0.8627697229385376
333,A0,lge_c0+lge_only,2.025145411491394,1.8646336197853088,0.0,0.5175022929906845,0.5261088013648987
334,A0,lge_only+hard_negative,2.7482458353042603,2.588781952857971,0.0,0.5156856924295425,0.47581782937049866
335,A0,hard_negative+edema_positive,2.8199626207351685,2.083379566669464,0.588041365146637,0.4656870365142822,0.8818659782409668
336,A0,edema_positive+scar_positive,2.0810635685920715,1.3832449913024902,0.5460051894187927,0.48007461428642273,0.7759992778301239
337,A0,scar_positive+complete,2.6230249404907227,1.831581711769104,0.6361438632011414,0.49523021280765533,0.6716191470623016
338,A0,complete+lge_c0,2.39300274848938,1.5881107449531555,0.643671989440918,0.5080456137657166,0.8682880401611328
339,A0,lge_c0+lge_only,2.2313324213027954,2.0724860429763794,0.0,0.5120877027511597,0.5220054686069489
340,A0,lge_only+hard_negative,2.4742506742477417,2.3176316618919373,0.0,0.5041599720716476,0.5370968282222748
341,A0,hard_negative+edema_positive,2.975477457046509,2.1738536953926086,0.653106689453125,0.4652968496084213,0.8877101838588715
342,A0,edema_positive+scar_positive,2.528747081756592,1.8438069820404053,0.5315347909927368,0.4863774925470352,0.7393521070480347
343,A0,scar_positive+complete,2.6933566331863403,1.342532455921173,1.1921893954277039,0.49100710451602936,1.122294306755066
344,A0,complete+lge_c0,2.68316113948822,1.7995494604110718,0.7221474647521973,0.5071460008621216,0.929598331451416
345,A0,lge_c0+lge_only,1.9162375926971436,1.756066918373108,0.0,0.515441358089447,0.5538341552019119
346,A0,lge_only+hard_negative,2.7721840143203735,2.6093939542770386,0.0,0.5266565084457397,0.47929829359054565
347,A0,hard_negative+edema_positive,2.8610191345214844,2.082136869430542,0.628842830657959,0.4686737060546875,0.9435527622699738
348,A0,edema_positive+scar_positive,2.647635340690613,1.7569799423217773,0.7247340679168701,0.5293813049793243,0.7103396356105804
349,A0,scar_positive+complete,2.8096976280212402,1.7660163044929504,0.88258296251297,0.5079027712345123,0.8718712031841278
350,A0,complete+lge_c0,2.3534297943115234,1.6263286471366882,0.582996129989624,0.44897687435150146,0.9330584704875946
351,A0,lge_c0+lge_only,1.8924331068992615,1.7341215014457703,0.0,0.5090734958648682,0.5589514970779419
352,A0,lge_only+hard_negative,2.5668023824691772,2.4044495820999146,0.0,0.523661196231842,0.5254330039024353
353,A0,hard_negative+edema_positive,3.3048930168151855,2.301924228668213,0.8442675471305847,0.4966784566640854,0.9659578204154968
354,A0,edema_positive+scar_positive,2.4773534536361694,1.8002991676330566,0.5156939625740051,0.511573389172554,0.7715912163257599
355,A0,scar_positive+complete,2.8613709211349487,1.432556390762329,1.268024981021881,0.4967203885316849,1.156460464000702
356,A0,complete+lge_c0,2.3482301235198975,1.5540043711662292,0.6369856595993042,0.49591128528118134,0.8446532487869263
357,A0,lge_c0+lge_only,2.093100428581238,1.9394654035568237,0.0,0.4952739328145981,0.5052800178527832
358,A0,lge_only+hard_negative,2.563861608505249,2.4079267978668213,0.0,0.5000711977481842,0.5913353264331818
359,A0,hard_negative+edema_positive,3.5580224990844727,2.8365331888198853,0.5718624591827393,0.4659625291824341,0.9531759023666382
360,A0,edema_positive+scar_positive,2.51199734210968,1.7295969724655151,0.63353031873703,0.47284936904907227,0.6901888102293015
361,A0,scar_positive+complete,2.531593084335327,1.6812163591384888,0.6859672665596008,0.5235909521579742,0.7299407124519348
362,A0,complete+lge_c0,2.4328025579452515,1.7099357843399048,0.5758464336395264,0.46360091865062714,0.7842609882354736
363,A0,lge_c0+lge_only,1.9381479024887085,1.7821536660194397,0.0,0.5044054239988327,0.467246949672699
364,A0,lge_only+hard_negative,2.5373523235321045,2.384777784347534,0.0,0.4915525019168854,0.5108842551708221
365,A0,hard_negative+edema_positive,2.8643325567245483,2.0159563422203064,0.6988615989685059,0.47122707962989807,0.8146286010742188
366,A0,edema_positive+scar_positive,2.7616822719573975,1.7757225632667542,0.8324987292289734,0.48944324254989624,0.6427101790904999
367,A0,scar_positive+complete,2.6196084022521973,1.8379396200180054,0.6257518529891968,0.49711020290851593,0.6783823221921921
368,A0,complete+lge_c0,2.255311608314514,1.5700646042823792,0.5303250551223755,0.4839676469564438,0.9606734812259674
369,A0,lge_c0+lge_only,2.4349743127822876,2.264837861061096,0.0,0.5532453060150146,0.4162883460521698
370,A0,lge_only+hard_negative,2.6750611066818237,2.52354097366333,0.0,0.4909205436706543,0.42439840734004974
371,A0,hard_negative+edema_positive,3.1307239532470703,2.1909902095794678,0.7904603481292725,0.4663190692663193,0.9270312786102295
372,A0,edema_positive+scar_positive,2.9773603677749634,1.2888107895851135,1.5401099920272827,0.4579475373029709,1.0804377794265747
373,A0,scar_positive+complete,2.66314959526062,1.363130509853363,1.1543444395065308,0.44866853952407837,1.0990603566169739
374,A0,complete+lge_c0,2.6009817123413086,1.9185259342193604,0.5379838347434998,0.44947396218776703,0.9416254460811615
375,A0,lge_c0+lge_only,2.3344024419784546,2.171128511428833,0.0,0.5304625630378723,0.4135124981403351
376,A0,lge_only+hard_negative,2.542754292488098,2.3839619159698486,0.0,0.5143397748470306,0.44904953241348267
377,A0,hard_negative+edema_positive,3.2668004035949707,2.3286367654800415,0.7883085012435913,0.4785025268793106,0.6280687004327774
378,A0,edema_positive+scar_positive,2.328597068786621,1.604293704032898,0.5673794746398926,0.5025972872972488,0.6143140494823456
379,A0,scar_positive+complete,2.221642851829529,1.5615126490592957,0.5133517384529114,0.4654870927333832,0.7119221389293671
380,A0,complete+lge_c0,2.289185643196106,1.5130692720413208,0.6163707971572876,0.5025072395801544,0.8993015289306641
